,datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,Temp
4941,2009-04-21,Haze,0.4634146341463415,0.0,0.0,0.21875000000000003,0.18656716417910513,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.0,2009.0,4.0,17.0,21.0,15.0,0.0,0.0,1.0,0.0,7.0
4943,2009-04-22,Haze,0.3170731707317073,0.0,0.0,0.10416666666666669,0.21641791044776149,0.0,0.0,32.0,0.0,0.0,0.05,0.07567567567567568,2009.0,4.0,17.0,22.0,13.5,0.0,0.0,1.0,0.0,8.0
4944,2009-04-23,Haze,0.2682926829268293,0.0,0.0,0.05208333333333335,0.23880597014925442,0.0,0.0,33.5,0.0,0.0,0.03333333333333333,0.35,2009.0,4.0,17.0,23.0,13.5,0.0,0.0,1.0,0.0,8.0
4945,2009-04-24,Haze,0.3170731707317074,0.0,0.0,0.08854166666666669,0.2462686567164183,0.0,0.0,33.0,0.0,0.0,0.05,0.1256756756756757,2009.0,4.0,17.0,24.0,13.5,0.0,0.0,1.0,0.0,8.0
4946,2009-04-25,Haze,0.29268292682926833,0.0,0.0,0.08333333333333334,0.2537313432835826,0.0,0.0,32.5,0.0,0.0,0.05,0.2,2009.0,4.0,17.0,25.0,13.5,0.0,0.0,1.0,0.0,8.0
4947,2009-04-26,Haze,0.3170731707317073,0.0,0.0,0.07812500000000001,0.23507462686567226,0.0,0.0,34.0,0.0,0.0,0.03333333333333333,0.15,2009.0,4.0,17.0,26.0,13.5,0.0,0.0,1.0,0.0,9.0
4948,2009-04-27,Blowing Sand,0.34146341463414637,0.0,0.0,0.04166666666666667,0.20895522388059717,0.0,0.0,40.0,0.0,0.0,0.03333333333333333,0.6,2009.0,4.0,18.0,27.0,12.0,0.0,0.0,1.0,0.0,10.0
4950,2009-04-28,Haze,0.3780487804878049,0.0,0.0,0.07812500000000001,0.20895522388059717,0.0,0.0,37.5,0.0,0.0,0.03333333333333333,0.3256756756756757,2009.0,4.0,18.0,28.0,13.5,0.0,0.0,1.0,0.0,10.0
4951,2009-04-29,Haze,0.3902439024390244,0.0,0.0,0.09895833333333336,0.21268656716417933,0.0,0.0,37.5,0.0,0.0,0.03333333333333333,0.2,2009.0,4.0,18.0,29.0,13.5,0.0,0.0,1.0,0.0,10.0
4952,2009-04-30,Haze,0.3780487804878049,0.0,0.0,0.09895833333333336,0.20895522388059717,0.0,0.0,37.0,0.0,0.0,0.03333333333333333,0.15,2009.0,4.0,18.0,30.0,13.5,0.0,0.0,1.0,0.0,10.0
4953,2009-05-01,Haze,0.3658536585365854,0.0,0.0,0.09375000000000003,0.19776119402985115,0.0,0.0,38.0,0.0,0.0,0.03333333333333333,0.15,2009.0,5.0,18.0,1.0,13.5,0.0,0.0,1.0,0.0,10.0
4954,2009-05-02,Haze,0.4634146341463415,0.0,0.0,0.18750000000000003,0.20895522388059717,0.0,0.0,34.5,0.0,0.0,0.03333333333333333,0.07567567567567568,2009.0,5.0,18.0,2.0,13.5,0.0,0.0,1.0,0.0,9.0
4955,2009-05-03,Haze,0.524390243902439,0.0,0.0,0.18750000000000006,0.21641791044776149,0.0,0.0,34.5,0.0,0.0,0.03333333333333333,0.1,2009.0,5.0,18.0,3.0,13.5,0.0,0.0,1.0,0.0,9.0
4956,2009-05-04,Thunderstorm,0.5121951219512195,0.0,0.0,0.13541666666666669,0.18656716417910513,0.0,0.0,37.0,1.0,0.0,0.03333333333333333,0.5,2009.0,5.0,19.0,4.0,12.0,0.0,0.0,1.0,0.0,10.0
4957,2009-05-05,Haze,0.5853658536585367,0.0,0.0,0.28125000000000006,0.2238805970149258,0.0,0.0,33.0,0.0,0.0,0.03333333333333333,0.2,2009.0,5.0,19.0,5.0,13.5,0.0,0.0,1.0,0.0,8.0
4958,2009-05-06,Haze,0.41463414634146345,0.0,0.0,0.13541666666666669,0.23507462686567226,0.0,0.0,33.5,0.0,0.0,0.05,0.22567567567567567,2009.0,5.0,19.0,6.0,13.5,0.0,0.0,1.0,0.0,8.0
4959,2009-05-07,Haze,0.426829268292683,0.0,0.0,0.13020833333333337,0.21268656716417933,0.0,0.0,34.0,0.0,0.0,0.05,0.22567567567567567,2009.0,5.0,19.0,7.0,13.5,0.0,0.0,1.0,0.0,9.0
4960,2009-05-08,Haze,0.475609756097561,0.0,0.0,0.15625000000000003,0.2014925373134333,0.0,0.0,35.0,0.0,0.0,0.03333333333333333,0.1,2009.0,5.0,19.0,8.0,13.5,0.0,0.0,1.0,0.0,9.0
4961,2009-05-09,Haze,0.5121951219512195,0.0,0.0,0.17708333333333334,0.18283582089552297,0.0,0.0,35.5,0.0,0.0,0.03333333333333333,0.2,2009.0,5.0,19.0,9.0,13.5,0.0,0.0,1.0,0.0,9.0
4962,2009-05-10,Haze,0.7195121951219513,0.0,0.0,0.7604166666666669,0.17537313432835866,0.0,0.0,26.5,0.0,0.0,0.03333333333333333,0.22567567567567567,2009.0,5.0,19.0,10.0,13.5,0.0,0.0,1.0,0.0,6.0
4963,2009-05-11,Haze,0.6219512195121952,0.0,0.0,0.30729166666666674,0.18283582089552297,0.0,0.0,34.0,0.0,0.0,0.03333333333333333,0.05,2009.0,5.0,20.0,11.0,13.5,0.0,0.0,1.0,0.0,9.0
4964,2009-05-12,Haze,0.5487804878048781,0.0,0.0,0.25520833333333337,0.19776119402985115,0.0,0.0,33.0,0.0,0.0,0.03333333333333333,0.0,2009.0,5.0,20.0,12.0,13.5,0.0,0.0,1.0,0.0,8.0
4965,2009-05-13,Haze,0.5609756097560976,0.0,0.0,0.23437500000000003,0.18283582089552297,0.0,0.0,35.0,0.0,0.0,0.03333333333333333,0.05,2009.0,5.0,20.0,13.0,13.5,0.0,0.0,1.0,0.0,9.0
4966,2009-05-14,Haze,0.5853658536585367,0.0,0.0,0.15625000000000003,0.15671641791044788,0.0,0.0,40.0,0.0,0.0,0.06666666666666667,0.0,2009.0,5.0,20.0,14.0,12.0,0.0,0.0,1.0,0.0,10.0
4967,2009-05-15,Haze,0.6341463414634146,0.0,0.0,0.25000000000000006,0.17537313432835866,0.0,0.0,36.5,0.0,0.0,0.03333333333333333,0.17567567567567569,2009.0,5.0,20.0,15.0,13.5,0.0,0.0,1.0,0.0,9.0
4968,2009-05-16,Haze,0.6951219512195123,0.0,0.0,0.31770833333333337,0.194029850746269,0.0,0.0,36.5,0.0,0.0,0.03333333333333333,0.0,2009.0,5.0,20.0,16.0,13.5,0.0,0.0,1.0,0.0,9.0
4969,2009-05-17,Haze,0.6707317073170732,0.0,0.0,0.2760416666666667,0.194029850746269,0.0,0.0,38.0,0.0,0.0,0.05,0.0,2009.0,5.0,20.0,17.0,13.5,0.0,0.0,1.0,0.0,10.0
4970,2009-05-18,Haze,0.6829268292682927,0.0,0.0,0.3020833333333334,0.17910447761194082,0.0,0.0,38.0,0.0,0.0,0.05,0.0,2009.0,5.0,21.0,18.0,13.5,0.0,0.0,1.0,0.0,10.0
4971,2009-05-19,Haze,0.6219512195121952,0.0,0.0,0.19270833333333337,0.17910447761194082,0.0,0.0,39.0,0.0,0.0,0.03333333333333333,0.15,2009.0,5.0,21.0,19.0,13.5,0.0,0.0,1.0,0.0,10.0
4972,2009-05-20,Blowing Sand,0.5853658536585367,0.0,0.0,0.2291666666666667,0.18656716417910513,0.0,0.0,35.0,0.0,0.0,0.016666666666666666,0.7513513513513514,2009.0,5.0,21.0,20.0,12.0,0.0,0.0,1.0,0.0,9.0
4974,2009-05-21,Haze,0.7317073170731708,0.0,0.0,0.33333333333333337,0.17910447761194082,0.0,0.0,38.0,0.0,0.0,0.03333333333333333,0.05,2009.0,5.0,21.0,21.0,13.5,0.0,0.0,1.0,0.0,10.0
4975,2009-05-22,Haze,0.6341463414634148,0.0,0.0,0.40104166666666674,0.18283582089552297,0.0,0.0,31.0,0.0,0.0,0.03333333333333333,0.15,2009.0,5.0,21.0,22.0,13.5,0.0,0.0,1.0,0.0,8.0
4976,2009-05-23,Haze,0.7317073170731708,0.0,0.0,0.3229166666666667,0.1641791044776122,0.0,0.0,38.0,0.0,0.0,0.06666666666666667,0.1,2009.0,5.0,21.0,23.0,12.0,0.0,0.0,1.0,0.0,10.0
4978,2009-05-24,Haze,0.5853658536585367,0.0,0.0,0.29687500000000006,0.1716417910447765,0.0,0.0,33.5,0.0,0.0,0.05,0.22567567567567567,2009.0,5.0,21.0,24.0,13.5,0.0,0.0,1.0,0.0,8.0
4979,2009-05-25,Haze,0.5609756097560976,0.0,0.0,0.17708333333333337,0.14925373134328357,0.0,0.0,37.0,0.0,0.0,0.06666666666666667,0.15135135135135136,2009.0,5.0,22.0,25.0,12.0,0.0,0.0,1.0,0.0,10.0
4981,2009-05-26,Haze,0.4390243902439025,0.0,0.0,0.13541666666666669,0.149253731343284,0.0,0.0,35.0,0.0,0.0,0.05,0.22567567567567567,2009.0,5.0,22.0,26.0,13.5,0.0,0.0,1.0,0.0,9.0
4982,2009-05-27,Haze,0.5731707317073171,0.0,0.0,0.17708333333333337,0.1641791044776122,0.0,0.0,38.5,0.0,0.0,0.03333333333333333,0.025675675675675677,2009.0,5.0,22.0,27.0,13.5,0.0,0.0,1.0,0.0,10.0
4983,2009-05-28,Haze,0.6829268292682927,0.0,0.0,0.296875,0.1641791044776122,0.0,0.0,37.0,0.0,0.0,0.03333333333333333,0.15000000000000002,2009.0,5.0,22.0,28.0,13.5,0.0,0.0,1.0,0.0,10.0
4984,2009-05-29,Haze,0.5731707317073171,0.0,0.0,0.2916666666666667,0.18656716417910513,0.0,0.0,32.0,0.0,0.0,0.03333333333333333,0.4,2009.0,5.0,22.0,29.0,13.5,0.0,0.0,1.0,0.0,8.0
4985,2009-05-30,Haze,0.7195121951219513,0.0,0.0,0.4843750000000001,0.194029850746269,0.0,0.0,32.0,0.0,0.0,0.05,0.2756756756756757,2009.0,5.0,22.0,30.0,13.5,0.0,0.0,1.0,0.0,8.0
4986,2009-05-31,Haze,0.8048780487804879,0.0,0.0,0.6406250000000001,0.18283582089552297,0.0,0.0,33.0,0.0,0.0,0.03333333333333333,0.05,2009.0,5.0,22.0,31.0,13.5,0.0,0.0,1.0,0.0,8.0
4987,2009-06-01,Haze,0.7317073170731708,0.0,0.0,0.453125,0.17537313432835866,0.0,0.0,33.5,0.0,0.0,0.03333333333333333,0.1,2009.0,6.0,23.0,1.0,13.5,0.0,0.0,1.0,0.0,8.0
4988,2009-06-02,Haze,0.7804878048780488,0.0,0.0,0.38020833333333337,0.16044776119403004,0.0,0.0,38.0,0.0,0.0,0.03333333333333333,0.42567567567567566,2009.0,6.0,23.0,2.0,13.5,0.0,0.0,1.0,0.0,10.0
4989,2009-06-03,Widespread Dust,0.7073170731707318,0.0,0.0,0.296875,0.16791044776119435,0.0,0.0,38.0,0.0,0.0,0.03333333333333333,0.3756756756756757,2009.0,6.0,23.0,3.0,13.5,0.0,0.0,1.0,0.0,10.0
4990,2009-06-04,Haze,0.7317073170731708,0.0,0.0,0.3229166666666667,0.14925373134328357,0.0,0.0,39.0,0.0,0.0,0.03333333333333333,0.2513513513513514,2009.0,6.0,23.0,4.0,15.0,0.0,0.0,1.0,0.0,10.0
4992,2009-06-05,Haze,0.7317073170731708,0.0,0.0,0.3958333333333334,0.14179104477612015,0.0,0.0,35.0,0.0,0.0,0.03333333333333333,0.0,2009.0,6.0,23.0,5.0,15.0,0.0,0.0,1.0,0.0,9.0
4994,2009-06-06,Haze,0.5609756097560976,0.0,0.0,0.21354166666666669,0.1417910447761197,0.0,0.0,38.0,0.0,0.0,0.03333333333333333,0.12567567567567567,2009.0,6.0,23.0,6.0,13.5,0.0,0.0,1.0,0.0,10.0
4995,2009-06-07,Haze,0.475609756097561,0.0,0.0,0.140625,0.14552238805970186,0.0,0.0,36.0,0.0,0.0,0.03333333333333333,0.2,2009.0,6.0,23.0,7.0,13.5,0.0,0.0,1.0,0.0,9.0
4996,2009-06-08,Haze,0.5,0.0,0.0,0.17187500000000003,0.1641791044776122,0.0,0.0,36.0,0.0,0.0,0.03333333333333333,0.1256756756756757,2009.0,6.0,24.0,8.0,13.5,0.0,0.0,1.0,0.0,9.0
4997,2009-06-09,Haze,0.5731707317073171,0.0,0.0,0.21875,0.17910447761194082,0.0,0.0,36.0,0.0,0.0,0.03333333333333333,0.1,2009.0,6.0,24.0,9.0,13.5,0.0,0.0,1.0,0.0,9.0
4998,2009-06-10,Haze,0.5609756097560976,0.0,0.0,0.2291666666666667,0.19402985074626944,0.0,0.0,35.0,0.0,0.0,0.03333333333333333,0.35135135135135137,2009.0,6.0,24.0,10.0,15.0,0.0,0.0,1.0,0.0,9.0
5000,2009-06-11,Haze,0.6341463414634146,0.0,0.0,0.36458333333333337,0.19402985074626944,0.0,0.0,32.0,0.0,0.0,0.03333333333333333,0.1,2009.0,6.0,24.0,11.0,15.0,0.0,0.0,1.0,0.0,8.0
5002,2009-06-12,Haze,0.6585365853658537,0.0,0.0,0.375,0.18656716417910513,0.0,0.0,33.0,0.0,0.0,0.03333333333333333,0.0,2009.0,6.0,24.0,12.0,15.0,0.0,0.0,1.0,0.0,8.0
5004,2009-06-13,Light Thunderstorm,0.5365853658536586,0.0,0.0,0.2083333333333334,0.21641791044776149,0.0,0.0,34.0,1.0,0.0,0.03333333333333333,0.6,2009.0,6.0,24.0,13.0,15.0,0.0,0.0,1.0,0.0,9.0
5006,2009-06-14,Haze,0.5853658536585367,0.0,0.0,0.24479166666666669,0.19402985074626944,0.0,0.0,36.0,0.0,0.0,0.03333333333333333,0.0,2009.0,6.0,24.0,14.0,13.5,0.0,0.0,1.0,0.0,9.0
5007,2009-06-15,Haze,0.6463414634146342,0.0,0.0,0.30208333333333337,0.18283582089552297,0.0,0.0,35.0,0.0,0.0,0.03333333333333333,0.0,2009.0,6.0,25.0,15.0,13.5,0.0,0.0,1.0,0.0,9.0
5008,2009-06-18,Haze,0.5365853658536586,0.0,0.0,0.17708333333333334,0.17537313432835866,0.0,0.0,36.0,0.0,0.0,0.05,0.25,2009.0,6.0,25.0,18.0,13.5,0.0,0.0,1.0,0.0,9.0
5009,2009-06-19,Haze,0.524390243902439,0.0,0.0,0.14583333333333337,0.17537313432835866,0.0,0.0,38.0,0.0,0.0,0.03333333333333333,0.2756756756756757,2009.0,6.0,25.0,19.0,13.5,0.0,0.0,1.0,0.0,10.0
5010,2009-06-20,Haze,0.46341463414634154,0.0,0.0,0.09895833333333334,0.17537313432835866,0.0,0.0,38.5,0.0,0.0,0.03333333333333333,0.25,2009.0,6.0,25.0,20.0,13.5,0.0,0.0,1.0,0.0,10.0
5011,2009-06-21,Haze,0.41463414634146345,0.0,0.0,0.08854166666666669,0.16791044776119435,0.0,0.0,39.0,0.0,0.0,0.03333333333333333,0.3,2009.0,6.0,25.0,21.0,13.5,0.0,0.0,1.0,0.0,10.0
5012,2009-06-22,Haze,0.4634146341463415,0.0,0.0,0.09895833333333336,0.16044776119403004,0.0,0.0,39.5,0.0,0.0,0.03333333333333333,0.3,2009.0,6.0,26.0,22.0,13.5,0.0,0.0,1.0,0.0,10.0
5013,2009-06-23,Haze,0.524390243902439,0.0,0.0,0.1197916666666667,0.15298507462686572,0.0,0.0,40.0,0.0,0.0,0.05,0.35135135135135137,2009.0,6.0,26.0,23.0,13.5,0.0,0.0,1.0,0.0,10.0
5014,2009-06-24,Haze,0.5121951219512195,0.0,0.0,0.11979166666666669,0.16044776119403004,0.0,0.0,40.0,0.0,0.0,0.03333333333333333,0.1256756756756757,2009.0,6.0,26.0,24.0,13.5,0.0,0.0,1.0,0.0,10.0
5015,2009-06-25,Haze,0.6463414634146343,0.0,0.0,0.23958333333333337,0.16044776119403004,0.0,0.0,39.5,0.0,0.0,0.03333333333333333,0.1,2009.0,6.0,26.0,25.0,13.5,0.0,0.0,1.0,0.0,10.0
5016,2009-06-26,Haze,0.6097560975609757,0.0,0.0,0.15625000000000003,0.14925373134328357,0.0,0.0,42.0,0.0,0.0,0.06666666666666667,0.3,2009.0,6.0,26.0,26.0,12.0,0.0,0.0,1.0,0.0,10.0
5017,2009-06-27,Haze,0.6341463414634146,0.0,0.0,0.15625000000000003,0.13432835820895583,0.0,0.0,42.0,0.0,0.0,0.03333333333333333,0.3,2009.0,6.0,26.0,27.0,12.0,0.0,0.0,1.0,0.0,10.0
5018,2009-06-28,Haze,0.8170731707317074,0.0,0.0,0.6041666666666667,0.1417910447761197,0.0,0.0,34.0,0.0,0.0,0.03333333333333333,0.0,2009.0,6.0,26.0,28.0,13.5,0.0,0.0,1.0,0.0,9.0
5019,2009-06-29,Haze,0.6829268292682927,0.0,0.0,0.30208333333333337,0.14179104477612015,0.0,0.0,37.0,0.0,0.0,0.03333333333333333,0.0,2009.0,6.0,27.0,29.0,12.0,0.0,0.0,1.0,0.0,10.0
5021,2009-06-30,Haze,0.7560975609756098,0.0,0.0,0.38541666666666674,0.14925373134328357,0.0,0.0,37.0,0.0,0.0,0.03333333333333333,0.3,2009.0,6.0,27.0,30.0,12.0,0.0,0.0,1.0,0.0,10.0
5023,2009-07-01,Haze,0.7317073170731708,0.0,0.0,0.3958333333333334,0.15671641791044788,0.0,0.0,36.0,0.0,0.0,0.03333333333333333,0.1,2009.0,7.0,27.0,1.0,12.0,0.0,0.0,1.0,0.0,9.0
5024,2009-07-02,Haze,0.6951219512195123,0.0,0.0,0.5052083333333335,0.15671641791044788,0.0,0.0,31.5,0.0,0.0,0.03333333333333333,0.0,2009.0,7.0,27.0,2.0,13.5,0.0,0.0,1.0,0.0,8.0
5025,2009-07-03,Haze,0.7560975609756098,0.0,0.0,0.41666666666666674,0.14925373134328357,0.0,0.0,35.0,0.0,0.0,0.03333333333333333,0.0,2009.0,7.0,27.0,3.0,12.0,0.0,0.0,1.0,0.0,9.0
5027,2009-07-04,Haze,0.7560975609756098,0.0,0.0,0.5312500000000001,0.16044776119403004,0.0,0.0,33.5,0.0,0.0,0.03333333333333333,0.15,2009.0,7.0,27.0,4.0,13.5,0.0,0.0,1.0,0.0,8.0
5028,2009-07-05,Haze,0.6707317073170732,0.0,0.0,0.31770833333333337,0.15671641791044788,0.0,0.0,35.5,0.0,0.0,0.03333333333333333,0.1,2009.0,7.0,27.0,5.0,13.5,0.0,0.0,1.0,0.0,9.0
5029,2009-07-06,Haze,0.6219512195121952,0.0,0.0,0.23437500000000003,0.149253731343284,0.0,0.0,37.0,0.0,0.0,0.05,0.1,2009.0,7.0,28.0,6.0,13.5,0.0,0.0,1.0,0.0,10.0
5030,2009-07-07,Haze,0.7073170731707318,0.0,0.0,0.31250000000000006,0.14552238805970186,0.0,0.0,37.5,0.0,0.0,0.05,0.0,2009.0,7.0,28.0,7.0,13.5,0.0,0.0,1.0,0.0,10.0
5031,2009-07-08,Haze,0.7439024390243902,0.0,0.0,0.35937500000000006,0.14552238805970186,0.0,0.0,37.5,0.0,0.0,0.03333333333333333,0.12567567567567567,2009.0,7.0,28.0,8.0,13.5,0.0,0.0,1.0,0.0,10.0
5032,2009-07-09,Haze,0.7682926829268293,0.0,0.0,0.5364583333333335,0.1716417910447765,0.0,0.0,33.0,0.0,0.0,0.03333333333333333,0.22567567567567567,2009.0,7.0,28.0,9.0,13.5,0.0,0.0,1.0,0.0,8.0
5033,2009-07-10,Haze,0.7926829268292683,0.0,0.0,0.6927083333333335,0.17537313432835866,0.0,0.0,31.5,0.0,0.0,0.03333333333333333,0.07567567567567568,2009.0,7.0,28.0,10.0,13.5,0.0,0.0,1.0,0.0,8.0
5034,2009-07-11,Haze,0.7926829268292683,0.0,0.0,0.5312500000000001,0.16791044776119435,0.0,0.0,35.0,0.0,0.0,0.03333333333333333,0.2,2009.0,7.0,28.0,11.0,13.5,0.0,0.0,1.0,0.0,9.0
5035,2009-07-12,Haze,0.7560975609756098,0.0,0.0,0.3541666666666667,0.14179104477612015,0.0,0.0,38.0,0.0,0.0,0.03333333333333333,0.0,2009.0,7.0,28.0,12.0,12.0,0.0,0.0,1.0,0.0,10.0
5037,2009-07-13,Haze,0.8048780487804879,0.0,0.0,0.6250000000000001,0.14925373134328357,0.0,0.0,33.0,0.0,0.0,0.03333333333333333,0.2,2009.0,7.0,29.0,13.0,12.0,0.0,0.0,1.0,0.0,8.0
5039,2009-07-14,Haze,0.7560975609756098,0.0,0.0,0.6093750000000001,0.15298507462686572,0.0,0.0,31.5,0.0,0.0,0.03333333333333333,0.2,2009.0,7.0,29.0,14.0,13.5,0.0,0.0,1.0,0.0,8.0
5040,2009-07-15,Light Rain,0.8048780487804879,0.0,0.0,0.9166666666666669,0.1641791044776122,1.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.0,2009.0,7.0,29.0,15.0,15.0,0.0,0.0,1.0,0.0,7.0
5042,2009-07-16,Haze,0.7682926829268293,0.0,0.0,0.46354166666666674,0.16044776119403004,0.0,0.0,35.5,0.0,0.0,0.05,0.1,2009.0,7.0,29.0,16.0,13.5,0.0,0.0,1.0,0.0,9.0
5043,2009-07-17,Haze,0.7560975609756098,0.0,0.0,0.4583333333333335,0.149253731343284,0.0,0.0,35.5,0.0,0.0,0.06666666666666667,0.45,2009.0,7.0,29.0,17.0,13.5,0.0,0.0,1.0,0.0,9.0
5044,2009-07-18,Haze,0.7317073170731708,0.0,0.0,0.46875000000000006,0.1716417910447765,0.0,0.0,34.0,0.0,0.0,0.03333333333333333,0.0,2009.0,7.0,29.0,18.0,15.0,0.0,0.0,1.0,0.0,9.0
5046,2009-07-19,Haze,0.7560975609756098,0.0,0.0,0.375,0.14925373134328357,0.0,0.0,38.0,0.0,0.0,0.03333333333333333,0.0,2009.0,7.0,29.0,19.0,12.0,0.0,0.0,1.0,0.0,10.0
5047,2009-07-20,Haze,0.7804878048780488,0.0,0.0,0.5260416666666667,0.16791044776119435,0.0,0.0,34.0,0.0,0.0,0.05,0.05,2009.0,7.0,30.0,20.0,13.5,0.0,0.0,1.0,0.0,9.0
5048,2009-07-21,Haze,0.7682926829268293,0.0,0.0,0.5781250000000001,0.1716417910447765,0.0,0.0,32.5,0.0,0.0,0.03333333333333333,0.0,2009.0,7.0,30.0,21.0,13.5,0.0,0.0,1.0,0.0,8.0
5049,2009-07-22,Haze,0.7804878048780488,0.0,0.0,0.5572916666666667,0.1641791044776122,0.0,0.0,33.5,0.0,0.0,0.03333333333333333,0.0,2009.0,7.0,30.0,22.0,13.5,0.0,0.0,1.0,0.0,8.0
5050,2009-07-23,Haze,0.7804878048780488,0.0,0.0,0.7291666666666667,0.1641791044776122,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.15135135135135136,2009.0,7.0,30.0,23.0,12.0,0.0,0.0,1.0,0.0,7.0
5052,2009-07-24,Haze,0.7560975609756098,0.0,0.0,0.6145833333333335,0.18283582089552297,0.0,0.0,31.0,0.0,0.0,0.03333333333333333,0.25,2009.0,7.0,30.0,24.0,13.5,0.0,0.0,1.0,0.0,8.0
5053,2009-07-25,Haze,0.7560975609756098,0.0,0.0,0.5052083333333335,0.16791044776119435,0.0,0.0,33.5,0.0,0.0,0.03333333333333333,0.1,2009.0,7.0,30.0,25.0,13.5,0.0,0.0,1.0,0.0,8.0
5054,2009-07-26,Haze,0.7926829268292683,0.0,0.0,0.4687500000000001,0.138059701492538,0.0,0.0,36.0,0.0,0.0,0.05,0.0,2009.0,7.0,30.0,26.0,13.5,0.0,0.0,1.0,0.0,9.0
5055,2009-07-27,Thunderstorms and Rain,0.7560975609756098,0.0,0.0,0.947916666666667,0.15671641791044832,1.0,0.0,25.5,1.0,0.0,0.025,0.35135135135135137,2009.0,7.0,31.0,27.0,13.5,0.0,0.0,1.0,0.0,6.0
5056,2009-07-28,Haze,0.8048780487804879,0.0,0.0,0.6875000000000001,0.15671641791044788,0.0,0.0,32.0,0.0,0.0,0.03333333333333333,0.0,2009.0,7.0,31.0,28.0,12.0,0.0,0.0,1.0,0.0,8.0
5057,2009-07-29,Haze,0.7073170731707318,0.0,0.0,0.5885416666666667,0.17537313432835866,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.0,2009.0,7.0,31.0,29.0,13.5,0.0,0.0,1.0,0.0,7.0
5058,2009-07-30,Haze,0.7682926829268293,0.0,0.0,0.5208333333333335,0.17537313432835866,0.0,0.0,34.0,0.0,0.0,0.05,0.07567567567567568,2009.0,7.0,31.0,30.0,13.5,0.0,0.0,1.0,0.0,9.0
5059,2009-07-31,Haze,0.7682926829268293,0.0,0.0,0.46875,0.16791044776119435,0.0,0.0,34.5,0.0,0.0,0.03333333333333333,0.1,2009.0,7.0,31.0,31.0,13.5,0.0,0.0,1.0,0.0,9.0
5060,2009-08-01,Haze,0.7682926829268293,0.0,0.0,0.5052083333333334,0.17537313432835866,0.0,0.0,34.0,0.0,0.0,0.05,0.0,2009.0,8.0,31.0,1.0,13.5,0.0,0.0,1.0,0.0,9.0
5061,2009-08-02,Haze,0.7804878048780488,0.0,0.0,0.49479166666666674,0.17537313432835866,0.0,0.0,34.5,0.0,0.0,0.05,0.05,2009.0,8.0,31.0,2.0,13.5,0.0,0.0,1.0,0.0,9.0
5062,2009-08-03,Haze,0.7926829268292683,0.0,0.0,0.5000000000000001,0.16044776119403004,0.0,0.0,35.5,0.0,0.0,0.05,0.15,2009.0,8.0,32.0,3.0,13.5,0.0,0.0,1.0,0.0,9.0
5063,2009-08-04,Haze,0.7926829268292683,0.0,0.0,0.49479166666666674,0.16044776119403004,0.0,0.0,35.5,0.0,0.0,0.05,0.1,2009.0,8.0,32.0,4.0,13.5,0.0,0.0,1.0,0.0,9.0
5064,2009-08-05,Haze,0.7804878048780488,0.0,0.0,0.5677083333333335,0.15671641791044788,0.0,0.0,33.5,0.0,0.0,0.03333333333333333,0.0,2009.0,8.0,32.0,5.0,13.5,0.0,0.0,1.0,0.0,8.0
5065,2009-08-06,Haze,0.8048780487804879,0.0,0.0,0.5625000000000001,0.16791044776119435,0.0,0.0,34.5,0.0,0.0,0.03333333333333333,0.07567567567567568,2009.0,8.0,32.0,6.0,13.5,0.0,0.0,1.0,0.0,9.0
5066,2009-08-07,Haze,0.7804878048780488,0.0,0.0,0.49479166666666674,0.16791044776119435,0.0,0.0,35.0,0.0,0.0,0.05,0.05,2009.0,8.0,32.0,7.0,13.5,0.0,0.0,1.0,0.0,9.0
5067,2009-08-08,Haze,0.7682926829268293,0.0,0.0,0.49479166666666674,0.16044776119403004,0.0,0.0,35.0,0.0,0.0,0.05,0.1,2009.0,8.0,32.0,8.0,13.5,0.0,0.0,1.0,0.0,9.0
5068,2009-08-09,Haze,0.7804878048780488,0.0,0.0,0.46354166666666674,0.15298507462686572,0.0,0.0,35.5,0.0,0.0,0.05,0.07567567567567568,2009.0,8.0,32.0,9.0,13.5,0.0,0.0,1.0,0.0,9.0
5069,2009-08-10,Haze,0.7804878048780488,0.0,0.0,0.4843750000000001,0.1716417910447765,0.0,0.0,35.5,0.0,0.0,0.03333333333333333,0.0,2009.0,8.0,33.0,10.0,13.5,0.0,0.0,1.0,0.0,9.0
5070,2009-08-11,Haze,0.8292682926829269,0.0,0.0,0.9270833333333336,0.20149253731343286,0.0,0.0,29.0,0.0,0.0,0.03333333333333333,0.0,2009.0,8.0,33.0,11.0,15.0,0.0,0.0,1.0,0.0,7.0
5071,2009-08-12,Haze,0.8170731707317074,0.0,0.0,0.5781250000000001,0.17537313432835866,0.0,0.0,34.5,0.0,0.0,0.03333333333333333,0.0,2009.0,8.0,33.0,12.0,13.5,0.0,0.0,1.0,0.0,9.0
